reference	university	journalTitle	authors	url	singlePubMed	prTitle	sampleChange	sampleJournal	samplePR	adviceExaggeration	adviceJournal	advicePR	causationExaggeration	causationJournal	causationPR	variableGeneralization	variablesJournal	variablesPR	cure
08-11-027	Kings         	TRPA1 mediates spinal antinociception induced by acetaminophen and the cannabinoid '9-tetrahydrocannabiorcol	"Andersson DA,Gentry C,Alenmyr L,Killander D,Lewis SE,Andersson A,Bucher B,Galzi JL,Sterner O,Bevan S,Hogestatt ED,Zygmunt PM"	http://www.ncbi.nlm.nih.gov/pubmed/22109525	1	Secrets of paracetamol unlocked	0	4	-	0	0	0	-6	6	Not mentioned	0	Acetamiophen/Antinociceptive effects	Paracetamol/Time it took for mice to withdraw their paw from a hot stimulus (effectiveness of paracetamol)	No
08-11-028	Kings         	The natural history of self-harm from adolescence to young adulthood: a population-based cohort study	"Moran P,Coffey C,Romaniuk H,Olsson C,Borschmann R,Carlin JB,Patton GC"	http://www.ncbi.nlm.nih.gov/pubmed/22100201	1	Self-harm study	0	1	1	0	1	1	0	Not mentioned	Not mentioned	0	age/self-harm	adolescence (14-15 years old) to young adulthood (28-29 years old)/self-harm	No
08-11-029	Kings         	Developmental stalling and organ-autonomous regulation of morphogenesis	"Miletich I,Yu WY,Zhang R,Yang K,Caixeta de Andrade S,Pereira SF,Ohazama A,Mock OB,Buchner G,Sealby J,Webster Z,Zhao M,Bei M,Sharpe PT"	http://www.ncbi.nlm.nih.gov/pubmed/22084104	1	Embryo development discovery	2	4	1	0	0	0	-6	6	Not mentioned	0	BMP activity/Arrest of molar tooth development	BMP signalling pathway/developmental stalling	No
08-11-030	Kings         	Individualized prediction of illness course at the first psychotic episode: a support vector machine MRI study	"Mourao-Miranda J,Reinders AA,Rocha-Rego V,Lappin J,Rondina J,Morgan C,Morgan KD,Fearon P,Jones PB,Doody GA,Murray RM,Kapur S,Dazzan P"	http://www.ncbi.nlm.nih.gov/pubmed/22059690	1	Scans to predict result of psychotic episodes	0	1	1	-2	2	0	1	3	4	0	"images from MRI scans using SVM image processing/psychotic illness course - continuous, episodic or intermediate"	computer analysis of brain scans/psychotic episodes	No
08-11-032	Kings         	The Competition for Pupillages at the Bar of England and Wales (2000'2004)	--no PubMed data found--	--no PubMed data found--	1	Age a barrier for breaking into the Bar	0	1	1	2	0	2	0	2	2	0	age/Obtained Pupillage	age at training/gaining pupillages	No
08-11-035	Kings         	The Intraepithelial T Cell Response to NKG2D-Ligands Links Lymphoid Stress Surveillance to Atopy	"Strid J,Sobolev O,Zafirova B,Polic B,Hayday A"	http://www.ncbi.nlm.nih.gov/pubmed/22144628	1	Cancer protection same as allergies	2	4	2	0	0	0	-6	6	Not mentioned	1	Transgenic Rae-1 expression/T helper 2 immune response	Damaged cells/Neighbouring immune cells	No
09-11-001	Leeds         	The influence of formulation and medicine delivery system on medication administration errors in care homes for older people	"Alldred DP,Standage C,Fletcher O,Savage I,Carpenter J,Barber N,Raynor DK"	http://www.ncbi.nlm.nih.gov/pubmed/21300991	1	Care home errors linked to medicine delivery method	0	1	1	0	2	2	0	2	2	0	medicine delivery system and formulation/Medication administration errors	Medicine delivery method (inhalers)/Dosing mistakes/ errors	No
09-11-002	Leeds         	Dietary iron intake during early pregnancy and birth outcomes in a cohort of British women	"Alwan NA,Greenwood DC,Simpson NA,McArdle HJ,Godfrey KM,Cade JE"	http://www.ncbi.nlm.nih.gov/pubmed/21303776	1	Iron intake during pregnancy linked to birthweight	0	1	1	1	2	3	0	2	2	0	iron intake/birthweight	total iron intake/birthweight	No
09-11-003	Leeds         	"Use of weekly, low dose, high frequency ultrasound for hard to heal venous leg ulcers: the VenUS III randomised controlled trial "	"Watson JM,Kang'ombe AR,Soares MO,Chuang LH,Worthy G,Bland JM,Iglesias C,Cullum N,Torgerson D,Nelson EA"	http://www.ncbi.nlm.nih.gov/pubmed/21385806	1	Laughter really is the best medicine (for leg ulcers)	0	1	1	1	1	2	5	1	6	2	"the effect of standard ulcer care alone with standard care plus ultrasound treatment/time to healing of the reference ulcer, health related quality of life, proportion of participants with ulcers healed at 12 months, percentage and absolute change in ulcer size, adverse events, and cost of treatments"	Laughter/Venous Leg Ulcers	No
09-11-004	Leeds         	Broad antigenic coverage induced by vaccination with virus-based cDNA libraries cures established tumors	"Kottke T,Errington F,Pulido J,Galivo F,Thompson J,Wongthida P,Diaz RM,Chong H,Ilett E,Chester J,Pandha H,Harrington K,Selby P,Melcher A,Vile R"	http://www.ncbi.nlm.nih.gov/pubmed/21685898	1	New approach to cancer vaccines proves successful in early studies	0	4	0	0	0	0	1	5	6	0	cDNA libraries transferred into VSV/antigen specific immune responses	vaccine made from a virus which contained a 'library' of DNA/immune system response	Cure
09-11-005	Leeds         	Resistance mutations define specific antiviral effects for inhibitors of the hepatitis C virus p7 ion channel	"Foster TL,Verow M,Wozniak AL,Bentham MJ,Thompson J,Atkins E,Weinman SA,Fishwick C,Foster R,Harris M,Griffin S"	http://www.ncbi.nlm.nih.gov/pubmed/21520195	1	Will new drugs block hepatitis C virus in its tracks?	2	8	1	-1	1	0	-1	6	5	0	adamantane and IS p7 ion channel inhibitors/antiviral effect (HCV)	New drug treatment/hepatitis C virus	No
09-11-006	Leeds         	Ligand binding to distinct states diverts aggregation of an amyloid-forming protein	"Woods LA,Platt GW,Hellewell AL,Hewitt EW,Homans SW,Ashcroft AE,Radford SE"	http://www.ncbi.nlm.nih.gov/pubmed/21873994	1	Research offers new way to target shape-shifting proteins	0	6	6	0	0	0	0	5	5	0	the presence of different small molecules (including rifamycin SV)/'2m fibrillogenesis	Rifamycin SV/amyloid fibril formation	No
09-11-007	Leeds         	"Homozygous Mutations in PXDN Cause Congenital Cataract, Corneal Opacity, and Developmental Glaucoma"	"Khan K,Rudkin A,Parry DA,Burdon KP,McKibbin M,Logan CV,Abdelhamed ZI,Muecke JS,Fernandez-Fuentes N,Laurie KJ,Shires M,Fogarty R,Carr IM,Poulter JA,Morgan JE,Mohamed MD,Jafri H,Raashid Y,Meng N,Piseth H,Toomes C,Casson RJ,Taylor GR,Hammerton M,Sheridan E,Johnson CA,Inglehearn CF,Craig JE,Ali M"	http://www.ncbi.nlm.nih.gov/pubmed/21907015	1	Researchers probe genetic link to blindness	1	1	1	0	0	0	0	6	6	1	PXDN mutation/a spectrum of ocular anterior segment dysgenesis phenotypes	peroxidasin/rare form of inherited eye disorder	No
09-11-008	Leeds         	Mechanisms of FGFR3 actions in endocrine resistant breast cancer	"Tomlinson DC,Knowles MA,Speirs V"	http://www.ncbi.nlm.nih.gov/pubmed/21792889	1	Another step towards resisting breast cancer	0	6	6	0	0	0	-6	6	Not mentioned	0	FGFR3/Breast cancer development and resistance to endocrine-therapy	A protein known as FGFR3/tumour growth	No
09-11-009	Leeds         	Breast-Cancer Adjuvant Therapy with Zoledronic Acid	"Tomlinson DC,Knowles MA,Speirs V"	http://www.ncbi.nlm.nih.gov/pubmed/	0	Bone drug is mixed blessing for breast cancer patients	0	1	1	-2	2	0	-1	1	Not mentioned	0	Zoledronic acid/Disease-free survival	Bisphosphonate drug zoledronic acid/Survival	No
09-11-010	Leeds         	Male breast carcinoma: increased awareness needed	"White J,Kearins O,Dodwell D,Horgan K,Hanby AM,Speirs V"	http://www.ncbi.nlm.nih.gov/pubmed/22017761	0	Researchers call for more awareness of male breast cancer as cases rise 	0	1	1	-1	2	1	-2	2	Not mentioned	0	15 year period/Incidence of male breast cancer	20 year period/Incidence of male breast cancer	No
09-11-011	Leeds         	The determinants of serum vitamin D levels in participants in a melanoma case'control study living in a temperate climate	"Davies JR,Chang YM,Snowden H,Chan M,Leake S,Karpavicius B,Haynes S,Kukalizch K,Randerson-Moor J,Elliott F,Barth J,Kanetsky PA,Harland M,Bishop DT,Barrett JH,Newton-Bishop JA"	http://www.ncbi.nlm.nih.gov/pubmed/21853245	1	Pale people may need vitamin D supplements	0	1	1	3	0	3	2	2	4	2	Sun exposure/Vitamin D Levels	Skin colour/Vitamin D levels	No
09-11-012	Leeds         	Genome-wide association study identifies three new melanoma susceptibility loci	"Barrett JH,Iles MM,Harland M,Taylor JC,Aitken JF,Andresen PA,Akslen LA,Armstrong BK,Avril MF,Azizi E,Bakker B,Bergman W,Bianchi-Scarra G,Bressac-de Paillerets B,Calista D,Cannon-Albright LA,Corda E,Cust AE,Debniak T,Duffy D,Dunning AM,Easton DF,Friedman E,Galan P,Ghiorzo P,Giles GG,Hansson J,Hocevar M,Hoiom V,Hopper JL,Ingvar C,Janssen B,Jenkins MA,Jonsson G,Kefford RF,Landi G,Landi MT,Lang J,Lubinski J,Mackie R,Malvehy J,Martin NG,Molven A,Montgomery GW,van Nieuwpoort FA,Novakovic S,Olsson H,Pastorino L,Puig S,Puig-Butille JA,Randerson-Moor J,Snowden H,Tuominen R,Van Belle P,van der Stoep N,Whiteman DC,Zelenika D,Han J,Fang S,Lee JE,Wei Q,Lathrop GM,Gillanders EM,Brown KM,Goldstein AM,Kanetsky PA,Mann GJ,Macgregor S,Elder DE,Amos CI,Hayward NK,Gruis NA,Demenais F,Bishop JA,Bishop DT"	http://www.ncbi.nlm.nih.gov/pubmed/21983787	0	Three gene faults linked to melanoma	0	1	1	3	0	3	1	2	3	0	3 novel loci/melanoma	three new risk genes/melanoma	No
09-11-013	Leeds         	Phosphorylation of the voltage-gated potassium channel Kv2.1 by AMP-activated protein kinase regulates membrane excitability	"Ikematsu N,Dallas ML,Ross FA,Lewis RW,Rafferty JN,David JA,Suman R,Peers C,Hardie DG,Evans AM"	http://www.ncbi.nlm.nih.gov/pubmed/22006306	1	Protecting the brain when energy runs low	2	6	1	0	0	0	-2	2	Not mentioned	1	AMPK activation/Neuronal excitability	A protein known as AMPK/The firing of electrical impulses	No
09-11-014	Leeds         	Resolving inequalities in care?  Reduced mortality in the elderly after acute coronary syndromes.  The myocardial ischaemia national audit project 2003-2010	"Gale CP,Cattle BA,Woolston A,Baxter PD,West TH,Simms AD,Blaxill J,Greenwood DC,Fox KA,West RM"	http://www.ncbi.nlm.nih.gov/pubmed/22009446	1	Hospital heart attack death rates improving but very elderly still missing out	0	1	1	0	0	0	0	2	2	0	Age/Mortality rates	Age/Death rates	No
09-11-015	Leeds         	The Neurotropic Parasite Toxoplasma Gondii Increases Dopamine Metabolism	"Prandovszky E,Gaskell E,Martin H,Dubey JP,Webster JP,McConkey GA"	http://www.ncbi.nlm.nih.gov/pubmed/21957440	1	Brain parasite directly alters brain chemistry	2	4	1	0	0	0	1	5	6	0	Toxoplasma gondii/Dopamine	Toxoplasma gondii/Dopamine	No
09-11-016	Leeds         	"Mutations in MEGF10, a regulator of satellite cell myogenesis, cause early onset myopathy, areflexia, respiratory distress and dysphagia (EMARDD)"	"Logan CV,Lucke B,Pottinger C,Abdelhamed ZA,Parry DA,Szymanska K,Diggle CP,van Riesen A,Morgan JE,Markham G,Ellis I,Manzur AY,Markham AF,Shires M,Helliwell T,Scoto M,Hubner C,Bonthron DT,Taylor GR,Sheridan E,Muntoni F,Carr IM,Schuelke M,Johnson CA"	http://www.ncbi.nlm.nih.gov/pubmed/22101682	1	Discovery of new muscle repair gene	0	1	2	0	0	0	-6	6	Not mentioned	0	MEGF10 mutations/EMARDD	MEGF10 gene/A progressive muscle disease	No
09-11-017	Leeds         	Cardiovascular magnetic resonance and single-photon emission computed tomography for diagnosis of coronary heart disease (CE-MARC):  a prospective trial	"Greenwood JP,Maredia N,Younger JF,Brown JM,Nixon J,Everett CC,Bijsterveld P,Ridgway JP,Radjenovic A,Dickinson CJ,Ball SG,Plein S"	http://www.ncbi.nlm.nih.gov/pubmed/22196944	0	MRI scan 'better' for heart patients	0	1	1	0	2	2	0	2	2	0	Type of scan/Diagnostic accuracy in CHD	Type of scan/Signs of significant coronary heart disease (CHD)	No
10-11-001	Liverpool     	Intravenous Immunoglobulin Treatment of the Complex Regional Pain Syndrome	"Goebel A,Shenker N,Padfield N,Shoukrey K,McCabe C,Serpell M,Sanders M,Murphy C,Ejibe A,Milligan H,Kelly J,Ambler G"	http://www.ncbi.nlm.nih.gov/pubmed/25344328	0	Scientists discover new treatment for chronic pain condition	0	1	1	0	1	1	0	6	6	0	treatment with IVIG/pain intensity in refractory CRPS	treatment with intravenous immunoglobin/CRPS pain	No
10-11-002	Liverpool     	HLA-A*3101 and Carbamazepine-Induced Hypersensitivity Reactions in Europeans	"McCormack M,Alfirevic A,Bourgeois S,Farrell JJ,Kasperaviciute D,Carrington M,Sills GJ,Marson T,Jia X,de Bakker PI,Chinthapalli K,Molokhia M,Johnson MR,O'Connor GD,Chaila E,Alhusaini S,Shianna KV,Radtke RA,Heinzen EL,Walley N,Pandolfo M,Pichler W,Park BK,Depondt C,Sisodiya SM,Goldstein DB,Deloukas P,Delanty N,Cavalleri GL,Pirmohamed M"	http://www.ncbi.nlm.nih.gov/pubmed/21428769	0	Scientists identify gene responsible for severe skin condition	1	1	1	0	1	1	4	2	6	0	presence of HLA-A*3101 allele/carbamazepine-induced hypersensitivity reactions	"a gene, called HLA-A*3101/Reaction to the drug"	No
10-11-003	Liverpool     	"Food Commercials Increase Preference for Energy-Dense Foods, Particularly in Children Who Watch More Television"	"Boyland EJ,Harrold JA,Kirkham TC,Corker C,Cuddy J,Evans D,Dovey TM,Lawton CL,Blundell JE,Halford JC"	http://www.ncbi.nlm.nih.gov/pubmed/21708808	1	TV food advertising increases children's preference for unhealthy foods	0	1	1	-1	3	2	4	2	6	0	Food and Toy Commerical Exposure/children's responsiveness to television food advertising	TV food advertising/preference for unhealthy foods	No
10-11-005	Liverpool     	Differing proportions of 'express saccade makers' in different human populations 	"Amatya N,Gong Q,Knox PC"	http://www.ncbi.nlm.nih.gov/pubmed/21374077	1	Eye movement differs in British and Chinese populations	0	1	1	0	0	0	0	3	3	0	Chinese and Caucasian groups/The distribution of saccade latency	Chinese and British people/(Reaction time of) Eye movements	No
10-11-008	Liverpool     	Household Tobacco Smoke and Admission Weight Predict Severe Bronchiolitis in Infants Independent of Deprivation: Prospective Cohort Study	"Semple MG,Taylor-Robinson DC,Lane S,Smyth RL"	http://www.ncbi.nlm.nih.gov/pubmed/21811609	1	Household smoke increases severity of bronchiolitis in babies	0	1	1	0	0	0	3	3	6	0	Household tobacco smoker/Oxygen supplementation and Mechanical ventilation	tobacco smoke exposure/severity of bronchiolitis	No
10-11-009	Liverpool     	It's good to be angry': Enacting anger in construction project management to achieve perceived leader effectiveness	--no PubMed data found--	--no PubMed data found--	1	Research shows it can be good to get angry at work	0	1	1	0	0	0	0	6	6	1	Anger/Circumstances under which anger can entail positive implications for the individual and organisation	Anger/Impact of anger on work	No
10-11-010	Liverpool     	Comprehension of argument structure and semantic roles:  Evidence from English-learning children and the forced-choice pointing paradigm	"Noble CH,Rowland CF,Pine JM"	http://www.ncbi.nlm.nih.gov/pubmed/21545486	1	Two-year-old children understand complex grammar	0	1	1	0	0	0	1	2	3	0	the forced-choice pointing paradigm/transitive and intransitive argument structure	Sentences containing made up words/Complex Grammar	No
10-11-011	Liverpool     	Rapid mortality falls after risk-factor changes in populations	"Capewell S,O'Flaherty M"	http://www.ncbi.nlm.nih.gov/pubmed/21414659	0	Decrease in smoking reduces death rates within months	-9	1	1	0	1	1	1	5	6	0	decreases in smoking/mortality rates	decrease in smoking/death rates	No
10-11-012	Liverpool     	"Keeping the peace' social identity, procedural justice and the policing of football crowds"	--no PubMed data found--	--no PubMed data found--	1	Study identifies best approach to policing football matches	0	1	1	0	0	0	-1	6	5	0	Policing policy/Conflict	Police policy/Public disorder at football matches	No
10-11-013	Liverpool     	RNA sequencing reveals differential expression of mitochondrial and oxidation reduction genes in the long-lived naked mole-rat when compared to mice	"Yu C,Li Y,Holmes A,Szafranski K,Faulkes CG,Coen CW,Buffenstein R,Platzer M,de Magalhaes JP,Church GM"	http://www.ncbi.nlm.nih.gov/pubmed/22073188	1	Scientists identify genes that may signal long life in naked mole-rats	0	4	4	0	0	0	2	2	4	0	Naked mole-rat vs mice/Gene expression	"Naked mole rats/Genes associated with mitochondria, respiration and cell decision-making"	No
10-11-014	Liverpool     	Diabetes is associated with impairment of uterine contractility and high Caesarean section rate	"Al-Qahtani S,Heath A,Quenby S,Dawood F,Floyd R,Burdyga T,Wray S"	http://www.ncbi.nlm.nih.gov/pubmed/22101974	1	Poorly contracting uterus in diabetic women increases risk of caesarean birth	0	1	1	0	0	0	0	3	3	0	"diabetes vs no diabetes/Frequency (contraction/h), Amplitude (mN), Duration (min), AUC (au) and Relaxation rate (min) of contractions"	diabetes/strength of uterine contractions	No
11-11-001	LSE           	Functional polymorphism (5-HTTLPR) in the serotonin transporter gene is associated with subjective well-being: evidence from a US nationally representative sample 	De Neve JE	http://www.ncbi.nlm.nih.gov/pubmed/21562513	1	"New study is first to identify a ""happiness gene"	0	1	1	0	0	0	1	2	3	0	5-HTTLPR genotype/life satisfaction	variant of the 5-HTT gene/happiness	No
11-11-002	LSE           	Direct and Indirect Links Between Organizational Work'Home Culture and Employee Well-being 	--no PubMed data found--	--no PubMed data found--	1	Managers should be assessed on work-life balance 	0	1	1	2	1	3	0	6	6	0	variables of work'home culture/employee well-being	Work-home interference/stress	No
11-11-004	LSE           	A qualitative study of families of a child with a nut allergy	"Pitchforth E,Weaver S,Willars J,Wawrzkowicz E,Luyt D,Dixon-Woods M"	http://www.ncbi.nlm.nih.gov/pubmed/21846662	0	Life-threatening nut allergies viewed as 'frivolous and self indulgent fad' 	0	1	1	0	2	2	-6	6	Not mentioned	0	diagnosis of nut allergy/practical and social consequences	nut allergy/experiences in home and social enviroments/situations	No
11-11-005	LSE           	'It's driving her mad': Gender differences in the effects of commuting on psychological health	"Roberts J,Hodgson R,Dolan P"	http://www.ncbi.nlm.nih.gov/pubmed/21855154	1	Women more stressed by commuting than men	0	1	1	-1	1	0	0	6	6	1	gender/psychological health (score on GHQ)	gender/stress	No
11-11-006	LSE           	Father absence predicts age at sexual maturity and reproductive timing in British men	"Sheppard P,Sear R"	http://www.ncbi.nlm.nih.gov/pubmed/21900315	1	Boys with absent fathers more likely to be young fathers	0	1	1	0	0	0	1	2	3	0	Timing of father absence/Early reproduction	Absence of a father/Having one child by the age of 23	No
12-11-001	Manchester    	Structural Basis for the Recognition of Cellular mRNA Export Factor REF by Herpes Viral Proteins HSV-1 ICP27 and HVS ORF57	"Tunnicliffe RB,Hautbergue GM,Kalra P,Jackson BR,Whitehouse A,Wilson SA,Golovanov AP"	http://www.ncbi.nlm.nih.gov/pubmed/21253573	1	Researchers visualise herpes virus's tactical manoeuvre	0	6	6	0	0	0	0	Not mentioned	Not mentioned	0	/The structure of the RED-ICP27 interaction interface at atomic resolution	/3D picture of a herpes protein interacting with a key part of the human cellular machinery	No
12-11-002	Manchester    	Tendon Is Covered by a Basement Membrane Epithelium That Is Required for Cell Retention and the Prevention of Adhesion Formation	"Taylor SH,Al-Youha S,Van Agtmael T,Lu Y,Wong J,McGrouther DA,Kadler KE"	http://www.ncbi.nlm.nih.gov/pubmed/21298098	1	Scientists reveal new insights into tendon injury	2	4	1	0	0	0	-6	6	Not mentioned	0	BM epithelium/formation of fibrous adhesions	damage to layers of epithelial cells on tendons/tendon adhesions	No
12-11-003	Manchester    	Alcohol Industry and Non-Alcohol Industry Sponsorship of Sportspeople and Drinking	"O'Brien KS,Miller PG,Kolt GS,Martens MP,Webber A"	http://www.ncbi.nlm.nih.gov/pubmed/21278455	1	 Evidence mounting on the harms of alcohol industry sponsorship of sport 	0	1	1	0	1	1	0	2	2	0	type of sposnorship sportspeople receive (alcohol or non alcohol)/drinking behaviour (using the Alcohol Use Disorders Identification Test (AUDIT)	Alcohol industry sponsorship/drinking behaviour	No
12-11-004	Manchester    	Heparin cofactor II-thrombin complex and dermatan sulphate:chondroitin sulphate ratio are biomarkers of short- and long-term treatment effects in mucopolysaccharide diseases  	"Langford-Smith KJ,Mercer J,Petty J,Tylee K,Church H,Roberts J,Moss G,Jones S,Wynn R,Wraith JE,Bigger BW"	http://www.ncbi.nlm.nih.gov/pubmed/21170681	1	"Blood-clotting agent can diagnose fatal genetic diseases, finds study"	0	1	1	0	1	1	-1	6	5	0	heparin cofactor II-thrombin (HCII-T) complex/Diagnosis of MPS	"Levels of the clotting agent, heparan cofactor II/Thrombin (HCII/T) complex/Presence of 'mucopolysaccharide (MPS) diseases'"	No
